8,18,1942-04-03 17:46:47,2.48
20,18,1942-04-03 17:46:47,1.17
5,18,1942-04-03 17:46:47,0.55
22,18,1942-04-03 17:46:47,1.74
10,18,1942-04-03 17:46:47,1.65
19,18,1942-04-03 17:46:47,3.44
13,18,1942-04-03 17:46:47,2.17
23,18,1942-04-03 17:46:47,0.65
20,3,1942-04-01 08:46:45,1.21
29,3,1942-04-01 08:46:45,2.39
12,3,1942-04-01 08:46:45,2.67
17,3,1942-04-01 08:46:45,0.83
16,3,1942-04-01 08:46:45,1.92
32,3,1942-04-01 08:46:45,2.48
28,3,1942-04-01 08:46:45,1.13
11,3,1942-04-01 08:46:45,0.64
30,3,1942-04-01 08:46:45,1.26
14,3,1942-04-01 08:46:45,0.42
13,3,1942-04-01 08:46:45,1.42
4,3,1942-04-01 08:46:45,1.75
26,3,1942-04-01 08:46:45,0.39
27,3,1942-04-01 08:46:45,1.05
5,3,1942-04-01 08:46:45,0.84
3,3,1942-04-01 08:46:45,1.96
22,3,1942-04-01 08:46:45,1.17
33,3,1942-04-01 08:46:45,0.54
10,3,1942-04-01 08:46:45,2.21
25,3,1942-04-01 08:46:45,0.87
18,3,1942-04-01 08:46:45,2.25
1,3,1942-04-01 08:46:45,1.79
21,3,1942-04-01 08:46:45,0.48
16,24,1942-04-01 14:08:39,0.91
26,24,1942-04-01 14:08:39,0.58
27,24,1942-04-01 14:08:39,0.66
9,24,1942-04-01 14:08:39,0.92
10,24,1942-04-01 14:08:39,0.51
24,24,1942-04-01 14:08:39,0.87
13,24,1942-04-01 14:08:39,0.4
5,24,1942-04-01 14:08:39,0.31
6,24,1942-04-01 14:08:39,0.54
18,24,1942-04-01 14:08:39,0.79
15,24,1942-04-01 14:08:39,0.79
20,24,1942-04-01 14:08:39,0.86
31,24,1942-04-01 14:08:39,0.54
3,24,1942-04-01 14:08:39,0.66
19,25,1942-04-01 09:14:50,1.95
26,25,1942-04-01 09:14:50,1.44
24,25,1942-04-01 09:14:50,0.79
9,25,1942-04-01 09:14:50,0.39
29,25,1942-04-01 09:14:50,2.18
15,25,1942-04-01 09:14:50,1.63
27,25,1942-04-01 09:14:50,0.81
25,25,1942-04-01 09:14:50,0.87
20,25,1942-04-01 09:14:50,0.48
22,25,1942-04-01 09:14:50,1.66
30,25,1942-04-01 09:14:50,0.39
32,25,1942-04-01 09:14:50,0.46
14,25,1942-04-01 09:14:50,0.34
7,25,1942-04-01 09:14:50,2.06
21,25,1942-04-01 09:14:50,1.99
2,28,1942-04-01 08:03:37,0.65
14,28,1942-04-01 08:03:37,1.32
5,28,1942-04-01 08:03:37,1.3
25,28,1942-04-01 08:03:37,1.71
23,28,1942-04-01 08:03:37,2.28
28,28,1942-04-01 08:03:37,1.98
9,28,1942-04-01 08:03:37,1.07
13,28,1942-04-01 08:03:37,0.74
32,28,1942-04-01 08:03:37,1.52
3,28,1942-04-01 08:03:37,1.59
1,28,1942-04-01 08:03:37,1.83
17,28,1942-04-01 08:03:37,1.79
21,28,1942-04-01 08:03:37,0.63
9,31,1942-04-03 11:21:14,0.74
23,31,1942-04-03 11:21:14,0.95
20,31,1942-04-03 11:21:14,3.11
27,31,1942-04-03 11:21:14,2.21
21,31,1942-04-03 11:21:14,1.43
15,31,1942-04-03 11:21:14,0.82
28,31,1942-04-03 11:21:14,2.32
2,31,1942-04-03 11:21:14,2.06
22,31,1942-04-03 11:21:14,1.2
4,31,1942-04-03 11:21:14,2.0
17,31,1942-04-03 11:21:14,1.03
18,31,1942-04-03 11:21:14,2.55
14,31,1942-04-03 11:21:14,2.59
7,31,1942-04-03 11:21:14,3.14
33,31,1942-04-03 11:21:14,2.58
13,31,1942-04-03 11:21:14,0.82
11,31,1942-04-03 11:21:14,2.04
16,36,1942-04-01 17:08:32,0.58
30,36,1942-04-01 17:08:32,0.51
13,36,1942-04-01 17:08:32,1.15
11,36,1942-04-01 17:08:32,1.01
32,36,1942-04-01 17:08:32,1.01
12,36,1942-04-01 17:08:32,1.29
33,36,1942-04-01 17:08:32,0.84
22,36,1942-04-01 17:08:32,1.02
15,36,1942-04-01 17:08:32,0.79
1,36,1942-04-01 17:08:32,0.58
28,36,1942-04-01 17:08:32,0.74
29,36,1942-04-01 17:08:32,0.93
18,36,1942-04-01 17:08:32,0.95
8,36,1942-04-01 17:08:32,1.36
5,36,1942-04-01 17:08:32,0.9
10,36,1942-04-01 17:08:32,0.5
1,38,1942-04-01 17:55:09,0.34
13,38,1942-04-01 17:55:09,0.51
20,38,1942-04-01 17:55:09,1.85
4,38,1942-04-01 17:55:09,0.46
10,38,1942-04-01 17:55:09,0.43
12,38,1942-04-01 17:55:09,1.07
9,38,1942-04-01 17:55:09,0.87
14,38,1942-04-01 17:55:09,0.63
27,38,1942-04-01 17:55:09,1.59
24,38,1942-04-01 17:55:09,0.78
6,38,1942-04-01 17:55:09,1.29
17,38,1942-04-01 17:55:09,1.68
26,38,1942-04-01 17:55:09,0.67
2,38,1942-04-01 17:55:09,0.77
23,38,1942-04-01 17:55:09,1.24
27,1,1942-04-06 13:21:36,0.93
29,1,1942-04-06 13:21:36,0.7
16,1,1942-04-06 13:21:36,0.57
31,1,1942-04-06 13:21:36,0.7
10,1,1942-04-06 13:21:36,1.2
14,1,1942-04-06 13:21:36,1.27
21,1,1942-04-06 13:21:36,0.37
12,1,1942-04-06 13:21:36,0.62
5,1,1942-04-06 13:21:36,0.54
1,1,1942-04-06 13:21:36,0.43
17,1,1942-04-06 13:21:36,1.3
28,1,1942-04-06 13:21:36,1.08
26,1,1942-04-06 13:21:36,0.37
7,1,1942-04-06 13:21:36,0.39
8,1,1942-04-06 13:21:36,0.72
17,6,1942-04-03 15:11:22,0.87
12,6,1942-04-03 15:11:22,0.45
25,6,1942-04-03 15:11:22,0.81
10,6,1942-04-03 15:11:22,0.83
30,6,1942-04-03 15:11:22,0.7
16,6,1942-04-03 15:11:22,0.42
26,6,1942-04-03 15:11:22,0.43
28,6,1942-04-03 15:11:22,0.72
9,6,1942-04-03 15:11:22,0.68
21,6,1942-04-03 15:11:22,0.66
12,9,1942-04-06 08:49:52,0.64
26,9,1942-04-06 08:49:52,0.58
25,9,1942-04-06 08:49:52,0.91
15,9,1942-04-06 08:49:52,0.65
21,9,1942-04-06 08:49:52,0.68
11,9,1942-04-06 08:49:52,0.77
29,9,1942-04-06 08:49:52,0.45
20,9,1942-04-06 08:49:52,0.57
5,9,1942-04-06 08:49:52,1.35
28,9,1942-04-06 08:49:52,0.63
24,9,1942-04-06 08:49:52,0.64
13,9,1942-04-06 08:49:52,1.61
2,9,1942-04-06 08:49:52,1.05
33,9,1942-04-06 08:49:52,0.45
14,9,1942-04-06 08:49:52,0.44
1,9,1942-04-06 08:49:52,1.5
32,8,1942-04-03 15:03:15,0.87
9,8,1942-04-03 15:03:15,0.85
31,8,1942-04-03 15:03:15,0.43
30,8,1942-04-03 15:03:15,1.32
15,8,1942-04-03 15:03:15,0.4
1,8,1942-04-03 15:03:15,0.53
16,8,1942-04-03 15:03:15,1.31
17,8,1942-04-03 15:03:15,0.86
6,8,1942-04-03 15:03:15,0.62
11,8,1942-04-03 15:03:15,1.55
4,8,1942-04-03 15:03:15,0.48
2,8,1942-04-03 15:03:15,1.47
27,8,1942-04-03 15:03:15,0.59
18,8,1942-04-03 15:03:15,1.63
22,8,1942-04-03 15:03:15,0.48
29,8,1942-04-03 15:03:15,1.07
7,8,1942-04-03 15:03:15,0.78
21,8,1942-04-03 15:03:15,1.13
20,8,1942-04-03 15:03:15,0.46
26,8,1942-04-03 15:03:15,0.25
6,12,1942-04-03 13:37:10,1.43
15,12,1942-04-03 13:37:10,2.88
5,12,1942-04-03 13:37:10,2.62
12,12,1942-04-03 13:37:10,0.83
24,12,1942-04-03 13:37:10,0.83
25,12,1942-04-03 13:37:10,1.33
7,12,1942-04-03 13:37:10,2.73
2,12,1942-04-03 13:37:10,2.44
29,12,1942-04-03 13:37:10,0.8
9,12,1942-04-03 13:37:10,2.54
19,12,1942-04-03 13:37:10,2.42
10,12,1942-04-03 13:37:10,0.73
23,12,1942-04-03 13:37:10,1.09
16,12,1942-04-03 13:37:10,1.1
26,12,1942-04-03 13:37:10,1.06
27,12,1942-04-03 13:37:10,2.12
32,12,1942-04-03 13:37:10,1.08
18,12,1942-04-03 13:37:10,2.72
31,12,1942-04-03 13:37:10,0.52
30,12,1942-04-03 13:37:10,1.35
26,15,1942-04-06 11:58:40,1.38
28,15,1942-04-06 11:58:40,0.56
29,15,1942-04-06 11:58:40,1.6
16,15,1942-04-06 11:58:40,1.13
9,15,1942-04-06 11:58:40,0.76
8,15,1942-04-06 11:58:40,0.92
31,15,1942-04-06 11:58:40,1.66
19,15,1942-04-06 11:58:40,1.31
2,15,1942-04-06 11:58:40,0.95
21,15,1942-04-06 11:58:40,0.5
5,15,1942-04-06 11:58:40,1.48
32,15,1942-04-06 11:58:40,0.35
18,15,1942-04-06 11:58:40,1.42
3,15,1942-04-06 11:58:40,0.33
15,15,1942-04-06 11:58:40,1.06
10,15,1942-04-06 11:58:40,1.14
24,15,1942-04-06 11:58:40,1.09
13,15,1942-04-06 11:58:40,0.2
1,17,1942-04-03 15:35:05,1.59
5,17,1942-04-03 15:35:05,0.52
7,17,1942-04-03 15:35:05,1.69
28,17,1942-04-03 15:35:05,2.04
23,17,1942-04-03 15:35:05,0.61
27,17,1942-04-03 15:35:05,1.91
33,17,1942-04-03 15:35:05,0.95
16,17,1942-04-03 15:35:05,1.29
14,17,1942-04-03 15:35:05,1.69
10,17,1942-04-03 15:35:05,2.04
11,17,1942-04-03 15:35:05,0.74
6,17,1942-04-03 15:35:05,1.07
17,17,1942-04-03 15:35:05,2.02
4,17,1942-04-03 15:35:05,1.7
6,18,1942-04-06 12:59:46,3.97
7,18,1942-04-06 12:59:46,1.89
3,18,1942-04-06 12:59:46,1.47
24,18,1942-04-06 12:59:46,1.47
10,18,1942-04-06 12:59:46,1.64
19,18,1942-04-06 12:59:46,2.94
27,18,1942-04-06 12:59:46,3.48
18,18,1942-04-06 12:59:46,0.55
4,18,1942-04-06 12:59:46,1.29
9,18,1942-04-06 12:59:46,3.5
21,18,1942-04-06 12:59:46,3.96
25,18,1942-04-06 12:59:46,2.69
17,18,1942-04-06 12:59:46,2.13
28,18,1942-04-06 12:59:46,3.06
22,18,1942-04-06 12:59:46,3.3
14,18,1942-04-06 12:59:46,2.74
22,4,1942-04-03 08:38:33,0.81
4,4,1942-04-03 08:38:33,1.32
3,4,1942-04-03 08:38:33,2.85
7,4,1942-04-03 08:38:33,0.78
23,4,1942-04-03 08:38:33,0.86
17,4,1942-04-03 08:38:33,1.65
31,4,1942-04-03 08:38:33,0.42
12,4,1942-04-03 08:38:33,1.62
33,4,1942-04-03 08:38:33,1.22
18,4,1942-04-03 08:38:33,2.13
8,4,1942-04-03 08:38:33,0.76
5,4,1942-04-03 08:38:33,0.63
16,4,1942-04-03 08:38:33,0.87
24,4,1942-04-03 08:38:33,2.73
26,4,1942-04-03 08:38:33,1.97
19,4,1942-04-03 08:38:33,0.78
30,4,1942-04-03 08:38:33,0.37
21,4,1942-04-03 08:38:33,1.62
6,24,1942-04-06 14:40:22,0.68
11,24,1942-04-06 14:40:22,0.4
4,24,1942-04-06 14:40:22,0.35
17,24,1942-04-06 14:40:22,0.74
21,24,1942-04-06 14:40:22,0.86
12,24,1942-04-06 14:40:22,0.9
24,24,1942-04-06 14:40:22,0.63
16,24,1942-04-06 14:40:22,0.42
20,26,1942-04-06 16:31:46,0.69
30,26,1942-04-06 16:31:46,0.83
15,26,1942-04-06 16:31:46,1.52
33,26,1942-04-06 16:31:46,0.39
12,26,1942-04-06 16:31:46,1.28
4,26,1942-04-06 16:31:46,0.63
32,26,1942-04-06 16:31:46,2.23
8,26,1942-04-06 16:31:46,1.18
26,26,1942-04-06 16:31:46,1.64
27,26,1942-04-06 16:31:46,2.18
17,26,1942-04-06 16:31:46,1.34
24,26,1942-04-06 16:31:46,1.73
13,26,1942-04-06 16:31:46,2.02
6,26,1942-04-06 16:31:46,1.4
3,26,1942-04-06 16:31:46,2.11
25,26,1942-04-06 16:31:46,1.97
23,26,1942-04-06 16:31:46,0.77
19,28,1942-04-03 16:51:49,1.23
7,28,1942-04-03 16:51:49,1.15
31,28,1942-04-03 16:51:49,0.7
12,28,1942-04-03 16:51:49,2.07
18,28,1942-04-03 16:51:49,1.22
24,28,1942-04-03 16:51:49,2.03
25,28,1942-04-03 16:51:49,2.25
2,28,1942-04-03 16:51:49,1.74
29,28,1942-04-03 16:51:49,1.83
22,28,1942-04-03 16:51:49,1.75
10,28,1942-04-03 16:51:49,0.33
5,28,1942-04-03 16:51:49,1.52
15,28,1942-04-03 16:51:49,1.48
13,28,1942-04-03 16:51:49,1.09
30,28,1942-04-03 16:51:49,1.06
1,28,1942-04-03 16:51:49,0.74
26,28,1942-04-03 16:51:49,0.41
2,32,1942-04-06 15:45:23,1.33
17,32,1942-04-06 15:45:23,3.32
27,32,1942-04-06 15:45:23,0.5
22,32,1942-04-06 15:45:23,0.34
9,32,1942-04-06 15:45:23,1.65
13,32,1942-04-06 15:45:23,3.57
28,32,1942-04-06 15:45:23,2.73
26,32,1942-04-06 15:45:23,1.26
24,32,1942-04-06 15:45:23,1.17
6,32,1942-04-06 15:45:23,2.13
1,32,1942-04-06 15:45:23,3.35
8,32,1942-04-06 15:45:23,3.73
11,32,1942-04-06 15:45:23,1.66
7,32,1942-04-06 15:45:23,2.61
23,32,1942-04-06 15:45:23,0.79
14,37,1942-04-06 12:47:12,0.36
26,37,1942-04-06 12:47:12,0.82
3,37,1942-04-06 12:47:12,0.86
15,37,1942-04-06 12:47:12,0.4
27,37,1942-04-06 12:47:12,0.71
2,37,1942-04-06 12:47:12,1.58
32,37,1942-04-06 12:47:12,0.67
29,37,1942-04-06 12:47:12,0.47
23,37,1942-04-06 12:47:12,0.52
30,37,1942-04-06 12:47:12,0.94
24,37,1942-04-06 12:47:12,1.49
25,37,1942-04-06 12:47:12,0.9
12,37,1942-04-06 12:47:12,0.87
5,37,1942-04-06 12:47:12,1.3
19,37,1942-04-06 12:47:12,1.16
11,37,1942-04-06 12:47:12,1.09
31,37,1942-04-06 12:47:12,0.77
18,37,1942-04-06 12:47:12,1.17
4,37,1942-04-06 12:47:12,0.48
13,37,1942-04-06 12:47:12,0.82
17,39,1942-04-03 08:28:00,0.61
16,39,1942-04-03 08:28:00,1.14
30,39,1942-04-03 08:28:00,0.35
12,39,1942-04-03 08:28:00,0.6
5,39,1942-04-03 08:28:00,0.73
26,39,1942-04-03 08:28:00,0.7
29,39,1942-04-03 08:28:00,0.32
13,39,1942-04-03 08:28:00,0.63
33,39,1942-04-03 08:28:00,1.04
14,39,1942-04-03 08:28:00,1.0
6,39,1942-04-03 08:28:00,1.08
32,39,1942-04-03 08:28:00,1.01
22,39,1942-04-03 08:28:00,1.42
27,39,1942-04-03 08:28:00,0.52
10,39,1942-04-03 08:28:00,1.62
8,39,1942-04-03 08:28:00,1.74
24,39,1942-04-03 08:28:00,0.42
22,2,1942-04-09 16:12:41,1.34
2,2,1942-04-09 16:12:41,0.76
10,2,1942-04-09 16:12:41,0.38
15,2,1942-04-09 16:12:41,0.77
1,2,1942-04-09 16:12:41,1.26
23,2,1942-04-09 16:12:41,0.73
20,2,1942-04-09 16:12:41,1.47
3,2,1942-04-09 16:12:41,0.95
16,2,1942-04-09 16:12:41,0.98
14,2,1942-04-09 16:12:41,0.97
29,2,1942-04-09 16:12:41,0.3
9,2,1942-04-09 16:12:41,1.38
7,2,1942-04-09 16:12:41,0.62
13,6,1942-04-08 14:45:16,0.34
32,6,1942-04-08 14:45:16,0.45
6,6,1942-04-08 14:45:16,0.7
11,6,1942-04-08 14:45:16,0.51
7,6,1942-04-08 14:45:16,0.74
8,6,1942-04-08 14:45:16,0.36
24,6,1942-04-08 14:45:16,0.48
5,6,1942-04-08 14:45:16,0.58
15,6,1942-04-08 14:45:16,0.8
10,6,1942-04-08 14:45:16,0.49
12,10,1942-04-09 11:59:24,0.83
5,10,1942-04-09 11:59:24,0.74
4,10,1942-04-09 11:59:24,0.47
15,10,1942-04-09 11:59:24,0.32
21,10,1942-04-09 11:59:24,1.45
3,10,1942-04-09 11:59:24,1.39
30,10,1942-04-09 11:59:24,1.41
11,10,1942-04-09 11:59:24,1.22
23,10,1942-04-09 11:59:24,0.96
26,10,1942-04-09 11:59:24,1.29
13,10,1942-04-09 11:59:24,0.2
26,8,1942-04-08 10:16:35,0.95
16,8,1942-04-08 10:16:35,0.95
4,8,1942-04-08 10:16:35,0.65
6,8,1942-04-08 10:16:35,1.58
29,8,1942-04-08 10:16:35,1.21
30,8,1942-04-08 10:16:35,1.16
25,8,1942-04-08 10:16:35,0.74
27,8,1942-04-08 10:16:35,1.58
23,8,1942-04-08 10:16:35,0.77
11,8,1942-04-08 10:16:35,1.25
18,8,1942-04-08 10:16:35,1.21
9,8,1942-04-08 10:16:35,1.22
28,8,1942-04-08 10:16:35,0.31
8,8,1942-04-08 10:16:35,0.44
17,8,1942-04-08 10:16:35,1.47
13,8,1942-04-08 10:16:35,0.6
7,8,1942-04-08 10:16:35,0.6
11,12,1942-04-08 18:03:35,2.68
4,12,1942-04-08 18:03:35,1.8
24,12,1942-04-08 18:03:35,2.09
19,12,1942-04-08 18:03:35,1.89
30,12,1942-04-08 18:03:35,2.4
33,12,1942-04-08 18:03:35,1.27
5,12,1942-04-08 18:03:35,1.56
22,12,1942-04-08 18:03:35,1.33
13,12,1942-04-08 18:03:35,1.41
26,12,1942-04-08 18:03:35,1.84
8,12,1942-04-08 18:03:35,0.33
28,12,1942-04-08 18:03:35,1.26
29,12,1942-04-08 18:03:35,1.93
25,12,1942-04-08 18:03:35,1.66
20,12,1942-04-08 18:03:35,1.05
32,12,1942-04-08 18:03:35,1.96
31,12,1942-04-08 18:03:35,2.0
21,12,1942-04-08 18:03:35,2.37
17,12,1942-04-08 18:03:35,0.62
7,12,1942-04-08 18:03:35,0.2
27,16,1942-04-07 16:00:33,1.02
14,16,1942-04-07 16:00:33,1.47
2,16,1942-04-07 16:00:33,0.67
30,16,1942-04-07 16:00:33,1.28
3,16,1942-04-07 16:00:33,1.1
19,16,1942-04-07 16:00:33,0.48
9,16,1942-04-07 16:00:33,1.17
12,16,1942-04-07 16:00:33,0.83
7,16,1942-04-07 16:00:33,0.57
26,16,1942-04-07 16:00:33,0.86
33,16,1942-04-07 16:00:33,1.52
18,16,1942-04-07 16:00:33,0.35
29,16,1942-04-07 16:00:33,0.64
20,16,1942-04-07 16:00:33,0.67
25,16,1942-04-07 16:00:33,1.27
4,16,1942-04-07 16:00:33,1.13
6,16,1942-04-07 16:00:33,1.16
15,16,1942-04-07 16:00:33,0.73
13,16,1942-04-07 16:00:33,0.27
11,17,1942-04-07 08:50:59,1.82
4,17,1942-04-07 08:50:59,1.89
29,17,1942-04-07 08:50:59,1.73
17,17,1942-04-07 08:50:59,1.82
19,17,1942-04-07 08:50:59,0.79
20,17,1942-04-07 08:50:59,1.91
1,17,1942-04-07 08:50:59,0.71
9,17,1942-04-07 08:50:59,2.09
10,17,1942-04-07 08:50:59,1.69
23,17,1942-04-07 08:50:59,2.0
25,17,1942-04-07 08:50:59,2.01
24,17,1942-04-07 08:50:59,1.38
22,19,1942-04-07 14:58:09,3.11
4,19,1942-04-07 14:58:09,3.94
13,19,1942-04-07 14:58:09,2.86
27,19,1942-04-07 14:58:09,1.34
8,19,1942-04-07 14:58:09,0.83
26,19,1942-04-07 14:58:09,1.71
18,19,1942-04-07 14:58:09,1.67
32,19,1942-04-07 14:58:09,3.9
6,19,1942-04-07 14:58:09,3.35
12,19,1942-04-07 14:58:09,2.18
28,19,1942-04-07 14:58:09,2.12
14,19,1942-04-07 14:58:09,1.48
11,19,1942-04-07 14:58:09,2.5
2,19,1942-04-07 14:58:09,1.89
25,19,1942-04-07 14:58:09,2.62
20,19,1942-04-07 14:58:09,3.05
31,19,1942-04-07 14:58:09,2.08
3,19,1942-04-07 14:58:09,2.93
9,19,1942-04-07 14:58:09,2.32
30,19,1942-04-07 14:58:09,1.68
5,19,1942-04-07 14:58:09,0.76
15,19,1942-04-07 14:58:09,3.45
7,19,1942-04-07 14:58:09,1.67
23,19,1942-04-07 14:58:09,0.2
20,5,1942-04-07 12:42:17,0.5
12,5,1942-04-07 12:42:17,2.61
19,5,1942-04-07 12:42:17,1.62
25,5,1942-04-07 12:42:17,2.94
2,5,1942-04-07 12:42:17,0.68
3,5,1942-04-07 12:42:17,1.51
27,5,1942-04-07 12:42:17,2.58
32,5,1942-04-07 12:42:17,0.81
21,5,1942-04-07 12:42:17,0.8
10,5,1942-04-07 12:42:17,0.41
14,5,1942-04-07 12:42:17,0.82
11,5,1942-04-07 12:42:17,1.87
23,5,1942-04-07 12:42:17,1.52
9,5,1942-04-07 12:42:17,0.76
16,5,1942-04-07 12:42:17,1.58
30,5,1942-04-07 12:42:17,0.44
8,5,1942-04-07 12:42:17,0.89
28,5,1942-04-07 12:42:17,2.53
13,5,1942-04-07 12:42:17,1.67
6,24,1942-04-09 16:29:30,0.71
7,24,1942-04-09 16:29:30,0.8
22,24,1942-04-09 16:29:30,0.67
25,24,1942-04-09 16:29:30,0.46
27,24,1942-04-09 16:29:30,0.34
32,24,1942-04-09 16:29:30,0.65
26,24,1942-04-09 16:29:30,0.69
13,24,1942-04-09 16:29:30,0.39
4,24,1942-04-09 16:29:30,0.4
29,24,1942-04-09 16:29:30,0.74
23,24,1942-04-09 16:29:30,0.25
27,25,1942-04-09 18:45:08,0.69
8,25,1942-04-09 18:45:08,1.74
24,25,1942-04-09 18:45:08,1.15
21,25,1942-04-09 18:45:08,0.49
11,25,1942-04-09 18:45:08,0.37
6,25,1942-04-09 18:45:08,0.42
19,25,1942-04-09 18:45:08,0.32
5,25,1942-04-09 18:45:08,1.88
31,25,1942-04-09 18:45:08,1.11
22,25,1942-04-09 18:45:08,2.2
12,25,1942-04-09 18:45:08,1.55
30,25,1942-04-09 18:45:08,0.6
14,25,1942-04-09 18:45:08,2.4
29,25,1942-04-09 18:45:08,2.24
7,25,1942-04-09 18:45:08,0.27
21,29,1942-04-08 13:41:23,0.8
3,29,1942-04-08 13:41:23,0.77
4,29,1942-04-08 13:41:23,1.11
17,29,1942-04-08 13:41:23,1.66
7,29,1942-04-08 13:41:23,0.34
26,29,1942-04-08 13:41:23,0.41
2,29,1942-04-08 13:41:23,1.8
24,29,1942-04-08 13:41:23,0.66
33,29,1942-04-08 13:41:23,0.33
15,29,1942-04-08 13:41:23,0.5
25,29,1942-04-08 13:41:23,1.02
19,29,1942-04-08 13:41:23,0.37
18,29,1942-04-08 13:41:23,1.5
23,29,1942-04-08 13:41:23,0.97
31,29,1942-04-08 13:41:23,0.82
6,29,1942-04-08 13:41:23,2.15
9,29,1942-04-08 13:41:23,0.96
12,29,1942-04-08 13:41:23,0.88
30,29,1942-04-08 13:41:23,1.18
8,29,1942-04-08 13:41:23,1.77
27,29,1942-04-08 13:41:23,0.5
5,29,1942-04-08 13:41:23,0.77
28,29,1942-04-08 13:41:23,1.48
1,29,1942-04-08 13:41:23,0.67
3,34,1942-04-09 15:54:46,0.41
14,34,1942-04-09 15:54:46,1.27
21,34,1942-04-09 15:54:46,1.5
16,34,1942-04-09 15:54:46,2.51
13,34,1942-04-09 15:54:46,0.57
29,34,1942-04-09 15:54:46,1.5
7,34,1942-04-09 15:54:46,1.39
2,34,1942-04-09 15:54:46,2.03
25,34,1942-04-09 15:54:46,0.31
